Year,Pitch Type,Velocity,Pitch Outcome,Zone,Spin Rate,Plate Appearance Outcome
2023,Sweeper,81.3,ball,11.0,2347.0,
2023,Slider,87.2,ball,13.0,2492.0,walk
2023,4-Seam Fastball,96.1,ball,14.0,2350.0,
2023,Cutter,88.5,ball,11.0,,
2023,Cutter,87.3,foul,7.0,2250.0,
2023,4-Seam Fastball,97.1,foul,6.0,2229.0,
2023,Cutter,90.5,foul,5.0,2358.0,
2023,Cutter,90.4,called_strike,9.0,2337.0,
2023,Curveball,72.3,ball,13.0,2315.0,
2023,4-Seam Fastball,95.8,hit_into_play,8.0,2312.0,field_out
2023,4-Seam Fastball,93.9,called_strike,9.0,2211.0,
2023,Slider,86.9,swinging_strike,13.0,2438.0,strikeout
2023,Split-Finger,88.0,blocked_ball,13.0,1293.0,
2023,Cutter,90.3,foul,8.0,2377.0,
2023,Cutter,89.3,foul,8.0,2435.0,
2023,Curveball,71.5,ball,11.0,2365.0,
2023,Sweeper,85.6,hit_into_play,14.0,2341.0,single
2023,Slider,86.9,foul,13.0,2354.0,
2023,4-Seam Fastball,98.5,foul,6.0,2432.0,
2023,4-Seam Fastball,96.9,called_strike,8.0,2319.0,
2023,4-Seam Fastball,94.8,foul,11.0,2151.0,
2023,4-Seam Fastball,96.6,called_strike,9.0,2432.0,strikeout
2023,Slider,87.1,ball,13.0,2387.0,
2023,Sinker,92.5,foul,3.0,1952.0,
2023,4-Seam Fastball,93.0,ball,12.0,2043.0,
2023,Cutter,85.3,swinging_strike,13.0,2232.0,
2023,Cutter,90.8,hit_into_play,5.0,2503.0,field_out
2023,Slider,84.2,ball,11.0,2407.0,
2023,Curveball,71.7,called_strike,5.0,2396.0,
2023,4-Seam Fastball,96.8,hit_into_play,2.0,2166.0,field_out
2023,Cutter,87.5,foul,6.0,2343.0,
2023,Cutter,86.4,called_strike,14.0,2319.0,
2023,Sweeper,80.2,ball,14.0,2483.0,
2023,4-Seam Fastball,94.1,ball,12.0,2084.0,
2023,Curveball,74.1,called_strike,9.0,2502.0,strikeout
2023,Cutter,90.6,called_strike,7.0,2442.0,
2023,4-Seam Fastball,95.1,swinging_strike,11.0,2342.0,
2023,Sweeper,82.9,ball,9.0,2343.0,
2023,4-Seam Fastball,96.7,foul_tip,4.0,2375.0,strikeout
2023,4-Seam Fastball,95.0,swinging_strike,6.0,2372.0,
2023,Sweeper,83.9,ball,14.0,2614.0,
2023,4-Seam Fastball,95.6,swinging_strike,2.0,2284.0,
2023,4-Seam Fastball,92.3,ball,11.0,2150.0,walk
2023,Cutter,90.5,ball,14.0,2411.0,
2023,Cutter,90.2,ball,14.0,2477.0,
2023,4-Seam Fastball,95.8,ball,11.0,2222.0,
2023,4-Seam Fastball,92.6,ball,14.0,2175.0,walk
2023,4-Seam Fastball,93.9,ball,11.0,2216.0,
2023,Cutter,89.7,ball,14.0,2421.0,
2023,4-Seam Fastball,94.1,ball,14.0,1989.0,
2023,Sweeper,84.0,hit_into_play,8.0,2536.0,home_run
2023,Sweeper,82.1,called_strike,5.0,2398.0,
2023,Sweeper,85.2,hit_into_play,5.0,2518.0,field_out
2023,4-Seam Fastball,96.0,foul,5.0,2367.0,
2023,4-Seam Fastball,94.2,foul_tip,1.0,2180.0,
2023,Cutter,86.3,swinging_strike,1.0,2366.0,
2023,Slider,82.9,ball,11.0,2276.0,
2023,4-Seam Fastball,94.8,ball,11.0,2135.0,
2023,Sweeper,84.3,swinging_strike,14.0,2497.0,strikeout
2023,Sweeper,85.0,blocked_ball,14.0,2566.0,
2023,4-Seam Fastball,97.6,foul,4.0,2214.0,
2023,Split-Finger,88.1,ball,14.0,1289.0,
2023,4-Seam Fastball,95.7,called_strike,5.0,2330.0,
2023,4-Seam Fastball,94.7,foul,1.0,2016.0,
2023,4-Seam Fastball,95.8,ball,11.0,2334.0,walk
2023,4-Seam Fastball,92.5,called_strike,4.0,2140.0,
2023,Cutter,89.8,ball,9.0,2374.0,
2023,Cutter,89.8,ball,13.0,2375.0,
2023,Sweeper,81.3,ball,14.0,2330.0,
2023,4-Seam Fastball,98.9,swinging_strike,9.0,2243.0,strikeout
2023,Sweeper,83.1,foul,14.0,2547.0,
2023,Sweeper,81.0,ball,9.0,2540.0,
2023,4-Seam Fastball,96.7,called_strike,11.0,2221.0,
2023,Sweeper,82.3,called_strike,4.0,2357.0,
2023,Sinker,94.5,ball,11.0,1906.0,
2023,Cutter,90.5,hit_into_play,4.0,2384.0,home_run
2023,4-Seam Fastball,96.5,ball,14.0,2264.0,
2023,Slider,88.7,foul,6.0,2277.0,
2023,Sinker,94.3,ball,9.0,1900.0,
2023,Sweeper,83.1,ball,11.0,2450.0,
2023,Sinker,95.3,hit_into_play,6.0,2059.0,single
2023,Sweeper,83.6,ball,11.0,2472.0,
2023,Sinker,93.5,hit_into_play,8.0,1905.0,field_out
2023,Sweeper,83.9,hit_into_play,7.0,2433.0,field_out
2023,Sweeper,83.7,foul,7.0,2308.0,
2023,Cutter,90.9,hit_into_play,11.0,2465.0,single
2023,Sinker,99.1,ball,13.0,2125.0,
2023,Sinker,97.4,called_strike,7.0,2085.0,
2023,Sinker,95.9,ball,11.0,2068.0,
2023,4-Seam Fastball,100.7,hit_into_play,1.0,2300.0,single
2023,4-Seam Fastball,99.5,called_strike,8.0,2246.0,
2023,Sweeper,87.2,ball,11.0,2626.0,walk
2023,4-Seam Fastball,95.6,foul,6.0,2128.0,
2023,Sweeper,85.7,ball,14.0,2602.0,
2023,Sinker,97.0,ball,14.0,2059.0,
2023,Sinker,97.2,foul_tip,13.0,1909.0,
2023,Sinker,97.8,ball,14.0,1952.0,
2023,4-Seam Fastball,97.8,swinging_strike,12.0,2280.0,strikeout
2023,Split-Finger,90.7,ball,11.0,677.0,
2023,Sweeper,87.4,foul,6.0,2597.0,
2023,Sweeper,85.1,called_strike,4.0,2547.0,
2023,Sinker,96.4,called_strike,1.0,2143.0,
2023,Sinker,96.4,ball,11.0,2063.0,
2023,Sinker,92.8,hit_into_play,11.0,1898.0,field_out
2023,Sinker,97.7,hit_into_play,1.0,1994.0,field_out
2023,Sinker,97.4,hit_into_play,1.0,2152.0,single
2023,Sinker,97.4,foul,1.0,2118.0,
2023,Sinker,95.2,called_strike,6.0,2008.0,
2023,Sinker,96.6,ball,11.0,2084.0,
2023,Sweeper,84.9,hit_into_play,6.0,2742.0,single
2023,4-Seam Fastball,97.2,foul_tip,1.0,2324.0,
2023,Sweeper,84.8,ball,14.0,2584.0,
2023,Sinker,96.7,ball,14.0,2028.0,
2023,4-Seam Fastball,98.5,called_strike,6.0,2251.0,
2023,Sinker,94.1,hit_into_play,7.0,1623.0,single
2023,4-Seam Fastball,98.6,foul,3.0,2297.0,
2023,Sinker,91.7,ball,13.0,1523.0,
2023,Cutter,94.2,foul,1.0,2372.0,
2023,Sinker,97.7,hit_into_play,5.0,2014.0,field_out
2023,Sweeper,84.5,ball,12.0,2609.0,
2023,4-Seam Fastball,98.8,foul,2.0,2272.0,
2023,Slider,89.2,foul,5.0,2503.0,
2023,Sweeper,87.5,foul,6.0,2635.0,
2023,Cutter,89.7,ball,4.0,2533.0,
2023,Sweeper,85.3,called_strike,1.0,2559.0,
2023,Slider,86.7,called_strike,6.0,2304.0,
2023,Cutter,91.9,hit_into_play,1.0,2443.0,field_out
2023,Cutter,91.8,ball,11.0,2385.0,
2023,Sweeper,85.5,hit_into_play,9.0,2654.0,field_out
2023,Sinker,97.6,ball,14.0,2179.0,
2023,Sweeper,84.0,called_strike,14.0,2594.0,
2023,Slider,88.3,hit_into_play,11.0,2551.0,field_out
2023,Sweeper,87.8,ball,11.0,2612.0,
2023,Sweeper,87.0,ball,7.0,2638.0,
2023,Sweeper,85.7,called_strike,2.0,2525.0,
2023,Sweeper,85.7,called_strike,4.0,2681.0,strikeout
2023,4-Seam Fastball,98.8,ball,11.0,2269.0,
2023,Sinker,96.8,called_strike,7.0,2073.0,
2023,4-Seam Fastball,96.6,called_strike,8.0,2250.0,
2023,Sweeper,83.1,swinging_strike,9.0,2593.0,strikeout
2023,Sinker,93.5,ball,14.0,1566.0,
2023,Sweeper,85.9,called_strike,4.0,2673.0,
2023,Sweeper,86.4,called_strike,4.0,2646.0,
2023,Sinker,97.1,ball,14.0,2160.0,
2023,Sinker,97.8,called_strike,3.0,2187.0,strikeout
2023,Sweeper,88.2,foul,5.0,2642.0,
2023,Sweeper,86.2,ball,14.0,2689.0,
2023,4-Seam Fastball,98.3,foul,12.0,2378.0,
2023,Sweeper,84.3,foul,8.0,2601.0,
2023,Sinker,96.4,ball,12.0,2132.0,
2023,Sweeper,83.9,foul,8.0,2450.0,
2023,Sweeper,86.3,swinging_strike,6.0,2666.0,strikeout
2023,Sweeper,83.6,swinging_strike,9.0,2590.0,
2023,Sweeper,82.3,called_strike,8.0,2421.0,
2023,4-Seam Fastball,98.3,hit_into_play,2.0,2306.0,field_out
2023,Curveball,74.8,ball,11.0,2459.0,
2023,Split-Finger,90.4,ball,13.0,1073.0,
2023,Sweeper,84.6,foul,11.0,2630.0,
2023,Cutter,94.2,ball,4.0,2378.0,
2023,Sweeper,82.9,called_strike,7.0,2608.0,
2023,4-Seam Fastball,98.6,hit_into_play,6.0,2454.0,field_out
2023,4-Seam Fastball,99.9,ball,14.0,2448.0,
2023,Sweeper,89.2,hit_into_play,8.0,2787.0,home_run
2023,4-Seam Fastball,100.8,foul,2.0,2478.0,
2023,Split-Finger,91.8,blocked_ball,14.0,1180.0,
2023,4-Seam Fastball,100.4,foul,6.0,2503.0,
2023,Split-Finger,89.0,ball,11.0,695.0,
2023,Cutter,94.5,foul,8.0,2473.0,
2023,Sweeper,84.9,called_strike,7.0,2483.0,
2023,Sweeper,83.2,hit_into_play,4.0,2618.0,field_error
2023,Sinker,97.2,called_strike,2.0,2106.0,
2023,Sweeper,83.6,called_strike,5.0,2500.0,
2023,4-Seam Fastball,94.6,hit_into_play,5.0,2091.0,field_out
2023,4-Seam Fastball,96.0,ball,14.0,2230.0,
2023,Sinker,94.1,ball,11.0,1936.0,
2023,Sweeper,83.5,ball,11.0,2511.0,
2023,Sweeper,84.3,swinging_strike,14.0,2522.0,strikeout
2023,Sweeper,84.9,foul,8.0,2775.0,
2023,4-Seam Fastball,96.7,ball,11.0,2260.0,
2023,Sweeper,83.7,ball,14.0,2240.0,
2023,4-Seam Fastball,95.5,called_strike,9.0,2260.0,
2023,Sweeper,83.1,swinging_strike,14.0,,
2023,Sinker,93.3,ball,14.0,1879.0,
2023,Slider,84.5,hit_into_play,1.0,2307.0,single
2023,4-Seam Fastball,97.0,ball,12.0,2245.0,
2023,Sweeper,86.5,swinging_strike_blocked,14.0,2656.0,strikeout
2023,Cutter,91.0,called_strike,3.0,2528.0,
2023,Split-Finger,88.3,ball,11.0,1020.0,
2023,Cutter,92.8,foul,6.0,2365.0,
2023,Sweeper,85.8,swinging_strike,14.0,2139.0,strikeout
2023,Sweeper,83.9,ball,14.0,,
2023,Split-Finger,89.4,foul,14.0,1353.0,
2023,Sweeper,79.6,called_strike,6.0,2409.0,
2023,Slider,84.7,called_strike,4.0,2206.0,
2023,Sweeper,86.1,swinging_strike_blocked,14.0,2632.0,strikeout
2023,Sweeper,84.2,called_strike,11.0,2590.0,
2023,4-Seam Fastball,99.3,ball,14.0,2296.0,
2023,4-Seam Fastball,97.8,foul,2.0,2301.0,
2023,Sweeper,84.5,ball,14.0,2631.0,
2023,Split-Finger,92.0,hit_into_play,7.0,928.0,single
2023,4-Seam Fastball,99.2,foul,11.0,2299.0,
2023,4-Seam Fastball,99.3,swinging_strike,11.0,2277.0,
2023,Sweeper,85.3,ball,12.0,2710.0,walk
2023,4-Seam Fastball,100.2,ball,11.0,2262.0,
2023,4-Seam Fastball,101.0,ball,11.0,2238.0,
2023,Sweeper,88.6,foul,8.0,2459.0,
2023,4-Seam Fastball,100.0,ball,14.0,2231.0,
2023,Cutter,88.5,hit_into_play,8.0,2239.0,grounded_into_double_play
2023,Sweeper,84.2,ball,13.0,2376.0,
2023,Sinker,93.2,ball,14.0,1330.0,
2023,Cutter,92.6,hit_into_play,8.0,2243.0,single
2023,Cutter,93.3,ball,14.0,2340.0,
2023,Sweeper,85.9,hit_into_play,6.0,2564.0,single
2023,4-Seam Fastball,98.4,foul,3.0,2173.0,
2023,4-Seam Fastball,96.8,foul,1.0,2086.0,
2023,4-Seam Fastball,95.1,foul,5.0,1932.0,
2023,4-Seam Fastball,98.0,called_strike,6.0,2424.0,strikeout
2023,Sweeper,83.2,blocked_ball,14.0,,
2023,Cutter,94.4,foul,6.0,2447.0,
2023,Cutter,94.3,swinging_strike,3.0,1660.0,
2023,Sweeper,82.5,ball,14.0,,
2023,Sweeper,86.2,hit_into_play,5.0,2340.0,single
2023,Sinker,92.7,ball,14.0,2167.0,
2023,Sweeper,83.2,swinging_strike,14.0,,
2023,4-Seam Fastball,97.1,swinging_strike,12.0,2278.0,strikeout
2023,Sweeper,82.8,ball,12.0,2498.0,
2023,Sweeper,84.0,foul,5.0,2503.0,
2023,Sweeper,83.5,called_strike,5.0,2505.0,
2023,4-Seam Fastball,97.4,hit_into_play,12.0,2212.0,field_out
2023,Sweeper,83.4,called_strike,9.0,2365.0,
2023,4-Seam Fastball,94.9,swinging_strike,3.0,1999.0,
2023,Sinker,92.9,hit_into_play,13.0,1002.0,field_out
2023,Sweeper,88.6,ball,14.0,2489.0,
2023,4-Seam Fastball,99.5,foul,12.0,2342.0,
2023,Sinker,91.5,foul,14.0,1541.0,
2023,4-Seam Fastball,96.6,called_strike,5.0,2347.0,
2023,Sweeper,87.5,swinging_strike,3.0,2531.0,strikeout
2023,Sinker,95.4,called_strike,5.0,1372.0,
2023,Sweeper,85.3,called_strike,9.0,,
2023,Sinker,97.0,ball,14.0,2030.0,
2023,Sweeper,83.6,hit_into_play,4.0,2366.0,field_out
2023,Sinker,95.1,ball,14.0,2555.0,
2023,4-Seam Fastball,95.0,called_strike,7.0,2084.0,
2023,Sweeper,84.6,hit_into_play,5.0,2641.0,grounded_into_double_play
2023,Cutter,91.4,swinging_strike,6.0,2411.0,
2023,Sweeper,84.1,ball,13.0,,
2023,Cutter,92.0,called_strike,9.0,2405.0,
2023,Cutter,91.0,ball,14.0,2421.0,
2023,Sweeper,81.5,ball,11.0,1994.0,
2023,Sweeper,85.3,ball,11.0,,walk
2023,Sweeper,82.7,called_strike,8.0,2492.0,
2023,4-Seam Fastball,93.3,called_strike,9.0,2154.0,
2023,Sinker,93.6,ball,11.0,2401.0,
2023,Sinker,93.4,ball,14.0,2924.0,
2023,Sweeper,84.4,ball,12.0,2580.0,
2023,Sweeper,85.3,swinging_strike,3.0,2525.0,strikeout
2023,Sweeper,82.1,called_strike,4.0,2466.0,
2023,4-Seam Fastball,95.0,called_strike,8.0,2129.0,
2023,4-Seam Fastball,98.5,swinging_strike,2.0,2287.0,strikeout
2023,Sweeper,84.5,swinging_strike,14.0,2597.0,
2023,Cutter,93.2,ball,14.0,2474.0,
2023,4-Seam Fastball,98.1,foul,4.0,2325.0,
2023,Split-Finger,91.3,hit_into_play,5.0,1203.0,single
2023,Sinker,93.9,foul,11.0,2077.0,
2023,Sweeper,84.5,ball,14.0,2530.0,
2023,4-Seam Fastball,97.1,swinging_strike,11.0,2259.0,
2023,Sweeper,84.5,ball,11.0,2513.0,walk
2023,4-Seam Fastball,98.9,foul,4.0,2309.0,
2023,Split-Finger,89.5,ball,11.0,1011.0,
2023,Sweeper,87.8,blocked_ball,14.0,2734.0,
2023,Sweeper,85.6,swinging_strike,14.0,2785.0,
2023,4-Seam Fastball,99.5,ball,14.0,2414.0,
2023,4-Seam Fastball,99.3,called_strike,8.0,2338.0,
2023,Split-Finger,90.1,hit_into_play,7.0,1131.0,field_out
2023,Split-Finger,89.7,foul,13.0,875.0,
2023,4-Seam Fastball,98.3,foul,2.0,2400.0,
2023,4-Seam Fastball,96.4,called_strike,2.0,2198.0,
2023,Sweeper,84.7,swinging_strike,3.0,2655.0,strikeout
2023,Sweeper,84.4,swinging_strike,14.0,2557.0,
2023,4-Seam Fastball,97.1,called_strike,9.0,2197.0,
2023,4-Seam Fastball,97.1,blocked_ball,14.0,2149.0,
2023,Split-Finger,86.0,hit_into_play,1.0,1080.0,field_error
2023,Sinker,93.6,foul,4.0,1945.0,
2023,Sweeper,82.9,called_strike,8.0,2297.0,
2023,4-Seam Fastball,96.2,ball,13.0,2139.0,
2023,Sweeper,84.9,swinging_strike,2.0,2490.0,strikeout
2023,Sinker,92.2,ball,14.0,1771.0,
2023,4-Seam Fastball,98.0,ball,11.0,2307.0,
2023,Split-Finger,90.5,swinging_strike,9.0,1697.0,
2023,Split-Finger,89.7,called_strike,5.0,1600.0,
2023,Sweeper,84.5,called_strike,3.0,2478.0,strikeout
2023,4-Seam Fastball,97.0,ball,11.0,2297.0,
2023,Sweeper,82.3,ball,11.0,2459.0,
2023,4-Seam Fastball,97.4,foul_tip,6.0,2268.0,
2023,Sinker,91.9,ball,14.0,1817.0,
2023,4-Seam Fastball,98.2,called_strike,2.0,2265.0,
2023,4-Seam Fastball,98.0,swinging_strike,9.0,2228.0,strikeout
2023,Split-Finger,89.6,ball,14.0,1595.0,
2023,Sinker,93.4,called_strike,14.0,2112.0,
2023,Sinker,94.7,ball,14.0,2016.0,
2023,Sweeper,81.8,called_strike,8.0,2349.0,
2023,Sinker,92.6,swinging_strike,8.0,2404.0,strikeout
2023,Split-Finger,90.9,swinging_strike,13.0,,
2023,4-Seam Fastball,98.1,foul_tip,1.0,2227.0,
2023,Slider,85.8,hit_by_pitch,11.0,2378.0,hit_by_pitch
2023,4-Seam Fastball,94.4,ball,11.0,2013.0,
2023,Sweeper,83.5,hit_into_play,4.0,2594.0,grounded_into_double_play
2023,Sweeper,82.4,foul,6.0,2512.0,
2023,Sweeper,82.3,called_strike,8.0,2594.0,
2023,Sweeper,81.2,ball,14.0,2528.0,
2023,4-Seam Fastball,94.8,ball,11.0,2123.0,
2023,4-Seam Fastball,95.4,called_strike,1.0,2094.0,
2023,4-Seam Fastball,94.8,hit_into_play,2.0,2281.0,single
2023,Cutter,89.1,foul_tip,9.0,2286.0,
2023,Sweeper,80.8,ball,11.0,2362.0,
2023,4-Seam Fastball,95.9,hit_into_play,2.0,2300.0,field_out
2023,Sweeper,82.7,ball,14.0,2425.0,
2023,Sweeper,81.6,swinging_strike,13.0,2596.0,
2023,Cutter,93.8,called_strike,7.0,2484.0,
2023,4-Seam Fastball,97.3,swinging_strike,6.0,2286.0,strikeout
2023,Sweeper,82.0,foul,4.0,2538.0,
2023,Sinker,97.5,ball,14.0,1258.0,
2023,Sinker,96.3,called_strike,6.0,,
2023,Cutter,90.7,swinging_strike,14.0,2538.0,strikeout
2023,Sweeper,84.9,ball,13.0,2624.0,
2023,Slider,87.1,ball,13.0,2423.0,
2023,Sweeper,82.1,swinging_strike,5.0,2599.0,
2023,Sinker,94.4,ball,14.0,2063.0,
2023,Cutter,88.2,foul,5.0,2322.0,
2023,4-Seam Fastball,99.2,hit_into_play,6.0,2230.0,field_out
2023,Split-Finger,89.1,foul,13.0,1585.0,
2023,4-Seam Fastball,98.0,foul,5.0,2181.0,
2023,4-Seam Fastball,97.8,swinging_strike,5.0,2240.0,
2023,Sweeper,83.4,hit_into_play,6.0,2676.0,double
2023,Sweeper,82.6,swinging_strike,14.0,2620.0,
2023,4-Seam Fastball,96.3,ball,14.0,2147.0,
2023,Split-Finger,92.1,called_strike,6.0,1227.0,
2023,Slider,85.5,ball,11.0,2502.0,walk
2023,4-Seam Fastball,97.4,foul,14.0,2307.0,
2023,Cutter,91.5,foul,8.0,2506.0,
2023,Cutter,90.0,called_strike,8.0,2500.0,
2023,Cutter,90.3,ball,14.0,2498.0,
2023,Cutter,92.1,ball,11.0,2454.0,
2023,Split-Finger,86.2,ball,11.0,1807.0,
2023,Sinker,91.9,hit_into_play,11.0,2275.0,field_out
2023,Sweeper,82.1,foul,5.0,2513.0,
2023,Cutter,88.2,ball,11.0,2472.0,
2023,Sweeper,82.8,hit_into_play,9.0,2458.0,field_out
2023,Sweeper,81.0,called_strike,4.0,2491.0,
2023,4-Seam Fastball,94.3,ball,11.0,,
2023,Cutter,86.5,swinging_strike,11.0,2060.0,strikeout
2023,Sweeper,83.8,foul,14.0,2594.0,
2023,Split-Finger,87.7,ball,11.0,1244.0,
2023,4-Seam Fastball,97.7,ball,11.0,2275.0,
2023,Sweeper,80.9,foul,13.0,2576.0,
2023,Sweeper,79.3,swinging_strike,14.0,2538.0,
2023,4-Seam Fastball,97.1,called_strike,4.0,2287.0,
2023,Cutter,91.8,hit_into_play,6.0,2513.0,field_out
2023,4-Seam Fastball,98.0,ball,11.0,2214.0,
2023,4-Seam Fastball,98.1,called_strike,5.0,2387.0,
2023,Sweeper,81.5,swinging_strike,14.0,2611.0,strikeout
2023,Sweeper,82.4,foul,12.0,2569.0,
2023,Sweeper,82.1,swinging_strike,14.0,2519.0,
2023,Sinker,94.6,called_strike,9.0,1859.0,
2023,Sweeper,84.0,ball,11.0,2572.0,walk
2023,4-Seam Fastball,98.2,ball,14.0,2466.0,
2023,Split-Finger,89.0,ball,11.0,1299.0,
2023,Sweeper,83.9,foul,6.0,2444.0,
2023,Cutter,93.0,swinging_strike,6.0,2489.0,
2023,Split-Finger,85.3,ball,11.0,1414.0,
2023,4-Seam Fastball,95.6,foul_tip,6.0,2016.0,
2023,Slider,85.8,swinging_strike,11.0,2467.0,strikeout
2023,4-Seam Fastball,98.4,foul,9.0,2242.0,
2023,Split-Finger,90.1,ball,11.0,1611.0,
2023,Sweeper,84.9,hit_into_play,3.0,2415.0,grounded_into_double_play
2023,Split-Finger,87.7,ball,11.0,1718.0,
2023,Sinker,95.6,called_strike,5.0,2796.0,
2023,Sinker,94.4,called_strike,8.0,1673.0,
2023,4-Seam Fastball,98.6,blocked_ball,14.0,1776.0,walk
2023,Split-Finger,89.6,ball,14.0,1441.0,
2023,Cutter,89.7,swinging_strike,14.0,2557.0,
2023,Split-Finger,90.7,ball,14.0,1681.0,
2023,Split-Finger,89.7,ball,14.0,1652.0,
2023,Cutter,90.7,foul,6.0,2287.0,
2023,Sweeper,82.7,hit_into_play,5.0,2491.0,field_out
2023,Cutter,89.4,ball,11.0,2438.0,walk
2023,Cutter,90.8,ball,11.0,2638.0,
2023,Split-Finger,87.1,ball,11.0,1521.0,
2023,4-Seam Fastball,97.2,foul,5.0,2322.0,
2023,Split-Finger,89.8,ball,14.0,1514.0,
2023,Split-Finger,90.1,hit_into_play,13.0,1392.0,field_out
2023,Split-Finger,90.0,called_strike,13.0,1674.0,
2023,Split-Finger,88.7,swinging_strike,13.0,1215.0,strikeout
2023,Cutter,90.5,foul,1.0,2439.0,
2023,Cutter,87.2,called_strike,5.0,2418.0,
2023,Sweeper,84.4,ball,11.0,2494.0,
2023,Sweeper,83.6,ball,1.0,2517.0,
2023,Split-Finger,90.3,hit_into_play,13.0,1492.0,field_out
2023,Sweeper,85.3,called_strike,7.0,2618.0,
2023,Cutter,92.3,called_strike,8.0,2564.0,
2023,Sweeper,86.0,ball,9.0,2582.0,
2023,Sweeper,85.8,ball,11.0,2634.0,
2023,Sweeper,86.8,swinging_strike,14.0,2610.0,strikeout
2023,Split-Finger,89.4,ball,14.0,1431.0,
2023,Split-Finger,86.5,swinging_strike,9.0,1255.0,
2023,Sweeper,82.8,swinging_strike,3.0,2445.0,
2023,Split-Finger,87.1,hit_into_play,13.0,997.0,field_out
2023,Cutter,90.5,foul,4.0,2347.0,
2023,Split-Finger,87.9,swinging_strike,13.0,1133.0,strikeout
2023,Sweeper,83.5,called_strike,7.0,2460.0,
2023,Sweeper,83.4,called_strike,13.0,2392.0,
2023,Slider,87.5,ball,11.0,2470.0,
2023,Cutter,89.5,ball,11.0,2396.0,
2023,4-Seam Fastball,96.2,hit_into_play,5.0,2324.0,home_run
2023,4-Seam Fastball,95.9,ball,11.0,2227.0,
2023,Slider,83.5,ball,11.0,2308.0,
2023,4-Seam Fastball,95.9,called_strike,1.0,2297.0,
2023,Sweeper,79.5,hit_into_play,8.0,2421.0,field_out
2023,Cutter,89.1,hit_into_play,8.0,2273.0,field_out
2023,Cutter,87.5,foul,5.0,2220.0,
2023,4-Seam Fastball,95.2,ball,11.0,2268.0,
2023,Cutter,88.6,hit_into_play,6.0,2296.0,field_out
2023,Sinker,93.1,ball,11.0,2022.0,
2023,Cutter,90.1,ball,14.0,2317.0,
2023,4-Seam Fastball,95.5,hit_into_play,4.0,2264.0,field_out
2023,Slider,87.5,called_strike,9.0,2361.0,
2023,Slider,84.9,ball,14.0,2291.0,
2023,Split-Finger,86.3,hit_into_play,8.0,1375.0,field_out
2023,Sweeper,81.5,called_strike,5.0,2526.0,
2023,4-Seam Fastball,97.9,swinging_strike,1.0,2382.0,strikeout
2023,Slider,86.3,called_strike,8.0,2478.0,
2023,4-Seam Fastball,95.2,called_strike,9.0,2419.0,
2023,4-Seam Fastball,97.1,ball,14.0,2464.0,
2023,Sweeper,85.6,ball,14.0,2737.0,
2023,Sinker,96.4,ball,14.0,2062.0,
2023,Sweeper,83.3,hit_into_play,5.0,2523.0,home_run
2023,4-Seam Fastball,99.1,hit_into_play,2.0,2412.0,fielders_choice_out
2023,Sweeper,86.6,ball,11.0,2584.0,
2023,Sweeper,86.1,called_strike,4.0,2553.0,
2023,Split-Finger,88.5,hit_into_play,13.0,1251.0,field_out
2023,Sweeper,83.3,swinging_strike,11.0,2430.0,
2023,Sweeper,84.4,called_strike,6.0,2571.0,
2023,Cutter,91.2,ball,14.0,2428.0,
2023,Cutter,88.6,ball,14.0,2510.0,walk
2023,4-Seam Fastball,93.5,called_strike,2.0,2355.0,
2023,4-Seam Fastball,94.2,ball,14.0,2394.0,
2023,Cutter,89.8,ball,14.0,2497.0,
2023,4-Seam Fastball,94.2,ball,14.0,2378.0,
2023,Curveball,77.3,hit_into_play,4.0,2632.0,field_out
2023,4-Seam Fastball,99.3,foul,1.0,2261.0,
2023,4-Seam Fastball,98.0,called_strike,8.0,2341.0,
2023,Sweeper,85.0,hit_into_play,5.0,2466.0,home_run
2023,Cutter,90.4,foul,13.0,2479.0,
2023,4-Seam Fastball,96.6,ball,11.0,2425.0,
2023,Cutter,91.1,ball,11.0,2460.0,
2023,Cutter,91.9,foul,1.0,2475.0,
2023,4-Seam Fastball,95.6,hit_into_play,5.0,2395.0,field_out
2023,Sweeper,84.3,ball,14.0,2627.0,
2023,Sinker,95.6,blocked_ball,14.0,2048.0,
2023,Sweeper,83.6,called_strike,5.0,2559.0,
2023,4-Seam Fastball,98.0,hit_into_play,9.0,2332.0,single
2023,Split-Finger,87.9,hit_into_play,5.0,1107.0,field_out
2023,Sweeper,86.6,foul,12.0,2669.0,
2023,4-Seam Fastball,99.1,foul,8.0,2374.0,
2023,4-Seam Fastball,96.8,swinging_strike,6.0,2264.0,
2023,Sinker,95.7,ball,14.0,2104.0,
2023,Sinker,92.6,called_strike,6.0,1976.0,
2023,Sweeper,85.3,foul_tip,11.0,2498.0,strikeout
2023,Sweeper,85.0,foul,4.0,2545.0,
2023,4-Seam Fastball,98.1,ball,11.0,2326.0,
2023,4-Seam Fastball,97.4,foul,4.0,2292.0,
2023,4-Seam Fastball,97.5,ball,11.0,2311.0,
2023,Cutter,92.8,swinging_strike,1.0,2412.0,
2023,Cutter,92.0,ball,11.0,2366.0,
2023,4-Seam Fastball,98.7,hit_into_play,9.0,2346.0,field_out
2023,4-Seam Fastball,95.9,called_strike,8.0,2399.0,
2023,Cutter,93.5,ball,14.0,2459.0,
2023,Sweeper,85.5,ball,13.0,2477.0,
2023,Split-Finger,87.0,ball,13.0,1310.0,
2023,Sweeper,84.7,called_strike,8.0,2317.0,
